file_name,content,grade
20152t4p2011n2r.docx,"Azulejos valiosos

Sou da capital paraese. Quatro casarões do seculo XIX são alvos de roubo e depredações em Belem.
Vim por esse meio para que o governo do Brasil possa resolver o mais rápido esse problema desde fevereiro, pelo menos quatro casarões foram alvo de vandalismo.
O casarões é um lugar historico nao de fazer vandalismo o governo deve tomar providencia contra o dano.
Uma da construções depredada é o palacete Vitor Maria da Silva, e no estado do Pará no governo Augusto Montenegro (1901-1909). Os azulejos foram encontrados dias depois e estão no Laboratorio de conservancia e restauração. Há cerca de um ano, o Departamento do Patrimonio Histórico, Artistico e Cultural, iniciou o processo do casarão. Segundo a diretora Thais Toscado que diz no caso desse imóvel os detalhes se torna mais elaborados.
Tudo indica que o caso esta a se proceder mas os ladrões devem ser presos o governo devem to- atitudes por esses casos.",2
20152t4p2012n2r.docx,"Data: 20 de outubro de 2015

Para: “Prefeitura Municipal de Belém”

Nesta
Srs. Auroridades da prefeitura municipal de Belém

Bom dia

O queu escrevo esta carta, é um morador de nossa cidade Belém, quero fazer conhecer um problema que esta acontecendo com os roubos de quatro casarões, que foram alvos de vandalismo e que também já não podem ser depredados, sem ter a importancia que essa peças precisam para seu cuidado.
A importancia dessas casarões e seus azulejos valiosos são a historia que elas dão para nossa cidade, ademais são valiosas. E por em quanto que em nossa cidade há um mercado de azulejos porque esses azulejos não têm ninhuma proteçao.
Acho que a necesidade de ter um pessoal de segurança nesses predios, casarões e qualquer construçõe que tenha peças valiosas, as 24 horas do dia, pode ser uma medida para que essas situaçoes aconteçam o menos possivel ou não aconteçam.
Sem mais, atentamente.
[Assinatura]
Bibiana Arminda Cambará T.",2
20152t4p2019n2r.docx,"À prefeitura municipal
Sentí a necesidade de escrever para vocêis sobre o assunto dos azulejos roubados na cidade de Belém.
Eu moro na capital paraense desde há mais de 50 anos e nunca tinha visto tanta quantidade de roubos como os que aconteceram nestes últimos meses. Belém era considerada uma das cidades com maior variedade de azulejos, a maioria importada da Europa. No entanto, na década de 1970, mais de 50% desses se perderam. Este ano, desde fevereiro, pelo menos quatro casarões foram alvo de vandalismo.
Um desses casarões é o Palacete Vitor Maria da Silva. Atualmente os azulejos roubados desta construção estão no Laboratório de Conservação e Restauração da UFPA, onde será decidido o que pode ser restaurado ou refeito.
No entanto, outros três casarões tiveram azulejos do século XIX frutados. O fato de que os roubos são muito pontuais é estranho. É evidente que as pessoas que invadiram devem ter sido encarregadas de roubar azulejos ou que foi uma tentativa de desqualificação da propriedade.
Seja o que for, é necesario que a prefeitura municipal dei algum tipo de proteção aos exemplares de azulejos que ainda restam. Sobretudo, aos exemplares fora das áreas tombadas, já que os azulejos aumentam cada vez mais de valor.",2
20152t4p2026n2r.docx,"20 de otobro de 2015
Bibiana Cambará Terra
Belém – Brasil

Estimados Senhores da Prefeitura Municipal

Eu escrevo-lhes para informar-lhes da situação de nossos “Azulejos valiosos” em Belém, este ano desde fevereiro, pelo menos quatro casarões foram alvo de vandalismo e se suspeita de encomenda de roubos.
A maioria dos roubos foram pontuais para meu perecer muito estranho, eu acho que as pessoas que invadiram devem ter sido encarregadas de roubar azulejos.
Na cidade ate se fala de um mercado de azulejos, a medida que o tempo passa os azulejos que ainda restam aumentam cada vez mais de valor.
Eu quisesse que vocês tomasem medida imediatad no asunto pois o azulejos são parte do Patrimônio da minha cidades.

Espero sua resposta
Atentamente
Bibiana Cambará",2
20152t4p2030n2r.docx,"20 de outubro, 2015
Prefeitura Municipal
Belém 
Azulejos Valiosos
Prezados,
Meu motivo para escrever esta carta é informar a comunidade sobre o problema dos azulejos que estão desaparecendo na cidade de Belém.
Belém foi considerada uma das cidades brasileiras com maior variedade de azulejos, que coloriam as fachadas e o interior de residências. Esses azulejos fazem parte da Historia do Brasil, quando no século XIX, os portugueses os trouxeram desde a Europa. O azulejo é tão importante como a cultura mesma do Brasil, ninguém pode falar de Brasilia sem nomeinar o Athos Bulcão por exemplo. Porém, muita gente do país não acredita na importância deles e não se importa que eles estão desaparecendo. Desde fevereiro, pelo menos quatro casarões foram alvo de vandalismo. Os roubos são cada día mais comuns. É um absurdo que o Palacete Vitor Maria da Silva fora depredado desse jeito. Seus azulejos foram encontrados dias depois e ainda estão decidindo se podem ser restaurados ou refeitos no Laboratório de Conservação e Restauração da UFPA.
Embora os casarões com azulejos estivessem dentro do Patrimônio da cidade, o Departamento do Patrimônio Histórico, Artístico e Cultural iniciou o processo de tombamento de um deles. No entanto, a proteção do Palacete parece encaminhada.
Esta situação causa preocupação na cidade já que outros três casarões tiveram azulejos do século XIX furtados. Eu sei que é difícil preocuparmos por algo que não conhecemos que acontece. Por isso, o motivo desta carta é, para que a gente saiba mais e pegue uma posição ao respeito.
É impresindivel tomar medidas inmediatas para solucionar o problema e evitar os furtos. A prefeitura tem que fechar o mercado ilegal de azulejos na cidade, e o departamento de Patrimônio Historico procurar por salvar a nossa historia e cultura. Tomara que alguem do poder se concientice para poder agir pronto.
Atenciosamente
Bibiana Cambará",2
20152t4p2035n2r.docx,"Sou morador de Belem, e escrevo-lhes esta carta para informar-lhes sobre os problemas de roubos e depredações, na vossa cidade, de Azulejos Valiosos.

A cidade de Belem é histórica e seu valor está caindo por causa do vandalismo. Esta cidade conta com palacetes Antigos cuja cultura Européia está se perdendo por causa dos mesmos roubos, ela tem Azulejos antigos que foram encontrados logos nos cacos urbanos e tentando armá-los em laboratórios como se fossem “quebracabeças"". Ainda não sabemos a causa dos roubos, mas são preocupantes e extranhos.

Em nome da nossa cultura quero que tomem medidas para solucionar os furtos em nossos patrimônios Históricos com maior proteção.
Cordialmente,
Um cidadão",2
20152t4p2036n2r.docx,"Bibiana Arminda Cambará Terra
Avenida Luis de Fonseca 214
31520-110
Belem

Exmo Prefeito Leonardo Carlos Siqueira
Prefeitura Municipal de Belem
Rua Aifem Tavares 299
3412-221, Belem

20 de Outubro de 2015

Prezado Prefeito
Gostaria de informar o nosso prefeito sobre o estado presente de nossas reliches culturais. Os azulejos, no século XIX para o X foram usados para a beautificação das fachadas e dos interiores das residências especialmente dos palácio. Os prédios compostos dele estão sendo vandalizados bubalmente pelas pessoas legais por fins financeiro. Isto leva a uma destruição grotesque dos nosso prédios históricos apagando um toda parte da historia e tambem cultura, um deles “O Palacete Vitor Maria da Silva”.
Solicito gentilmente que nosso prefeito montar alguns planos para prevenir a iradição complem dessa riqueza histórica. Algumas sugestões tais como leis facilitando a preservação destes, terminação do mercado de azulejos em parceria com o departamento policiais providenciando recursos financeiros para realizar esse projeto e punição dos “ladrões de azulejos”. Implore que o exmo preserve a nossa historia, cultura e reliches.
Atenciosamente
Bibiana Arminda Cambará Terra",2
20152t4p2047n2r.docx,"20/10/2015

Para: à Preferia Municipal
Assunto: Roubos e depredações em Belém

A capital paranesse já foi considerada uma das cidades Brasileiras com maior variedade de azulejos, que coloriam as fechadas e o interior das residencias, a maioria importados da Europa nos seculos XIX a XX.
Entretanto na decada de 1970 para ca mais de 50% dos azulejos se perderam. 
Este ano a situação parece ter se agravado. Desde fevereiro, pelo menos quatro casarões foram vandalizados, e o assunto vem se espalhando pela capital parense. Suspeita-se de encomenda de roubo.
A titulo de ex: é uma das controcos depredadas o Palacete Vitor Maria da Silva em que os azulejos foram em cacos.
Apesar de estar encaminhado a proteção do palacete, mas a situação na cidade é de grande preocupacao.
A necessidade a preferia conservar os seus imoveis Historicos com mais urgencia para na perder a sua historia.",2
20152t4p205n2r.docx,"Hoje em dia, muitos dos casarões históricos da cidade de Belém estam perdendo sua beleza arquitetónica pela falta de cuidado e conservação delas, mas outro problema também é a perdida dos azulejos das casas.
Em primeiro lugar a situação dos azulejos ten se agravado em parte pelo vandalismo e por outra parte eles são roubados por su valor
Portanto, e necessário que se tomem medidas imediatas para solucionar o problema oferecendo proteção a estes casarões e também as pessoas que roubam os azulejos ten que ser encarregadas. Além de tudo, seja uma bôa ideia que se oferesca uma maior importância às restaurações destas casas já que elas são parte nossa historia e devem ser conservadas.
Saudações,
Bibiana Cambará
",2
20152t4p2064n2r.docx,"Belém, Brasil, 20 de Outubro de 2015
Prefeitura Municipal.
Prezado Prefeito,

Eu sou uma moradora de Belém e Eu estou muito inconformada com a situação dos casarões históricos da cidade.

Eu hei escutado que desde fevereiro, 4 casarões foram alvo de vandalismo, entre eles o Palacete Vitor Maria da Silva, cujos azulejos foram encontrados em cacos.
Eu acho que as pessoas que invadiram e roubaram os azulejos vão vender estos produtos, mais você deve tomar medidas com as pessoas que vendam ou comprem os azulejos e para os exemplares que ainda restam devem pôr proteção para evitar que sejam alvo de vandalismo.

Você como representante de nossa cidade deve solucionar estas ações o antes possível.
Eu desejo que você tome medidas imediatas para solucionar o problema.

Cordialmente,
Sra. Bibiana Cambará
Moradora de Belém",2
20152t4p206n2r.docx,"Patrimônio histórico em perigo.

É preciso de resgatar a história para esperar melhorar o presente com expectativa de futuro brilhante. Essa é e sempre foi a lema de várias das nações que contam hoje como as mais avançadas, culturalmente e socialmente.
No entanto, o paraense que sou, bem como muitos que se reconhecerão nessa carta, tenho uma dúvida cada vez maior a respeito do interesse da parte das autoridades públicas pelo resgate do passado brilhante desse país.
É pelo menos inaceitável a onda de roubos e vandalismo de que foi alvo o patrimônio histórico da cidade de Belém e especificamente os casarões da cidade e com isso a prova da inexistência total de medidas preventivas sendo que esses fatos vêm acontecendo desde dos anos 1970. Mais uma vez, os cidadões e as autoridades foram surpreendidos pelas ocorrencias, procurando desesperadamente tomar providências que só terão efeitos limitados.
Esses acontecimentos criminosos, na verdade nos mostram a necessidade de tomar medidas imediatas para a proteção desses locais bem como para conscientizar os cidadões da importância da preservação do nosso patrimônio histórico.
Essas medidas, mesmo não solucionando os danos sofridos poderão evitar futuros roubos.",2
